"14652","(36.77214, -1.85775)"
"19692","(34.99963, 1.02184)"
"19693","(35.00336, 1.01813)"
"19690","(35.00164, 1.01896)"
"19691","(35.0075, 1.01662)"
"14655","(34.86506, 3.70756)"
"19698","(36.95848, -1.47502)"
"19699","(36.53064, 0.05836)"
"19641","(36.85034, -1.27908)"
"14657","(35.1419, -0.61517)"
"16160","(34.77196, 0.60729)"
"14656","(35.67634, 3.15338)"
"16163","(34.7475, 0.573281)"
"10916","(36.37512, -0.25627)"
"10917","(36.9143, -1.14533)"
"10914","(36.27064, -0.08009)"
"10915","(36.37867, -0.2747)"
"10912","(36.50622, -0.47136)"
"17339","(39.34435, 0.38751)"
"10911","(36.3286, -0.03916)"
"17337","(39.3096, 0.76403)"
"16165","(34.1241, 0.391192)"
"17335","(39.35608, 0.35346)"
"17334","(35.19034, -0.6576)"
"17333","(36.77498, -1.18474)"
"17332","(35.22162, 1.55102)"
"10918","(36.56404, -0.32775)"
"19644","(37.15629, -0.41908)"
"10318","(37.28047, -0.50403)"
"10319","(37.28047, -0.50402)"
"15703","(35.52226, 0.59529)"
"19647","(36.79552, -0.30896)"
"10646","(37.32609, -0.56706)"
"10647","(37.32502, -0.57294)"
"10312","(36.55767, -0.78389)"
"16166","(36.813, -1.29834)"
"10314","(37.1949, -0.413289)"
"10643","(37.15552, -0.60765)"
"10316","(37.24198, -0.5554)"
"10641","(37.46682, -0.71739)"
"16169","(36.81142, -1.28803)"
"19643","(36.85059, -1.27461)"
"16428","(36.61133, -1.78558)"
"16429","(36.9909, -1.8971)"
"19648","(37.11487, -0.52723)"
"16424","(34.6743, -0.6124)"
"16425","(34.7196, -0.64629)"
"16426","(36.96441, -2.05286)"
"16427","(36.345, -1.74934)"
"16420","(34.17638, 0.47997)"
"16421","(34.42136, 0.73757)"
"16422","(34.73971, -0.70116)"
"16423","(34.73916, -0.67609)"
"20809","(37.83849, -1.88788)"
"20808","(37.77456, -1.90969)"
"20807","(37.98718, -2.5057)"
"20806","(38.1984, -2.64454)"
"20805","(38.0453, -2.60206)"
"20804","(38.234, -2.49868)"
"20803","(34.73676, 0.28014)"
"20802","(37.53291, -1.61865)"
"20801","(37.67983, -1.69856)"
"20800","(37.71468, -2.1379)"
"21318","(37.65435, 0.05065)"
"21319","(37.59122, 0.13697)"
"21314","(36.15962, 2.31318)"
"21315","(36.12567, 2.02522)"
"21316","(36.02679, 1.96698)"
"21317","(37.99512, 0.35816)"
"21310","(34.84215, -0.1941)"
"21311","(35.31072, 3.62124)"
"21312","(36.02712, 1.95965)"
"21313","(35.42935, 2.23484)"
"17593","(33.9279, -0.56106)"
"17592","(35.24052, -0.33489)"
"17591","(35.18705, -0.43068)"
"17597","(34.73814, 0.22008)"
"17596","(34.81296, 0.22118)"
"17595","(35.7439, 0.49478)"
"17594","(34.14039, -0.42356)"
"17599","(38.29738, -2.04925)"
"17598","(38.07289, -1.40432)"
"10571","(37.17958, -0.52603)"
"11999","(37.16979, 3.19275)"
"11998","(38.83669, 0.5955)"
"14169","(33.98847, -0.45066)"
"14168","(34.57419, -0.34992)"
"11991","(38.01388, -2.39765)"
"11990","(37.27031, 3.99819)"
"11993","(36.9351, -1.36434)"
"11992","(37.63627, -0.41836)"
"11995","(37.47285, -0.97269)"
"11994","(37.46831, -1.63077)"
"11997","(37.52908, 3.8032)"
"11996","(37.47354, -0.97082)"
"19869","(34.7609521, -0.100856423)"
"16308","(41.83541, 3.93702)"
"13179","(36.77614, -1.3144)"
"13178","(36.79913, -1.31178)"
"13411","(39.18564, 0.73257)"
"13171","(36.78137, -1.22377)"
"13170","(36.9999, -1.26068)"
"13173","(36.86947, -1.31601)"
"13172","(36.88174, -1.23212)"
"13175","(36.85148, -1.27587)"
"13174","(36.821, -1.2852)"
"13176","(36.912, -1.24241)"
"14347","(35.19773, -0.41386)"
"14346","(35.53656, 0.38539)"
"18312","(38.31577, -3.50014)"
"14344","(35.11772, 0.39772)"
"11195","(38.75037, -3.55733)"
"14342","(35.23047, 1.45951)"
"18640","(37.65854, 0.04546)"
"11196","(39.50986, -3.05351)"
"18318","(35.21994, 0.98043)"
"11198","(39.98014, -2.83976)"
"14349","(34.9473, -0.00881)"
"14348","(34.96157, 0.11004)"
"17922","(40.05375, 1.73769)"
"17923","(35.50136, -1.57335)"
"17920","(37.72685, -2.25029)"
"17921","(37.96732, -2.41247)"
"17926","(34.45572, -0.53058)"
"17927","(37.65248, -0.29458)"
"21074","(39.3087, 0.92567)"
"17928","(39.18909, -4.51809)"
"17929","(34.39497, 0.31675)"
"19863","(34.6, -0.65)"
"20379","(34.0567, -0.64172)"
"20378","(36.83585, -1.19915)"
"19862","(39.50596, -4.42556)"
"20371","(36.80537, -1.23307)"
"21071","(40.3456, -2.33554)"
"20373","(36.77586, -1.05784)"
"20372","(37.57603, -2.96026)"
"20375","(39.3465, -4.5234)"
"20374","(36.78842, -1.31558)"
"20377","(34.50411, -0.18251)"
"19864","(34.6, -0.57)"
"21073","(39.20009, 0.90807)"
"16306","(41.84988, 3.93431)"
"15698","(35.36315, 0.01133)"
"15699","(35.18882, 0.09764)"
"15692","(35.22288, 1.05204)"
"15693","(37.007168, 1.09738)"
"15690","(36.55362, 0.58255)"
"15696","(34.96256, 0.38635)"
"15697","(36.188, -0.253786)"
"15694","(37.00347, -0.02799)"
"15695","(35.65036, 0.1892)"
"12420","(38.21806, -0.55173)"
"12421","(37.85828, -0.9123)"
"12422","(37.93759, 0.33468)"
"12423","(37.75235, 0.24108)"
"12424","(37.41243, -1.24275)"
"15433","(36.1313, -0.528165)"
"12426","(37.46417, 0.18852)"
"12427","(37.45801, -0.52903)"
"15348","(35.48407, -0.92085)"
"12429","(37.72568, 0.23037)"
"15438","(36.7523, -1.38778)"
"15439","(35.99404, -1.25086)"
"19199","(40.05026, 1.74428)"
"19198","(37.44376, -1.18111)"
"19449","(36.89217, -1.32805)"
"19448","(36.9105, -1.2755)"
"19443","(36.91687, -1.27926)"
"19190","(37.41182, -1.24343)"
"19193","(37.41161, -1.24295)"
"19192","(37.93614, 0.33858)"
"19195","(37.32224, -1.35037)"
"19446","(36.89086, -1.32614)"
"19197","(37.32524, -1.085)"
"19196","(37.41239, -1.24279)"
"10022","(36.96777, -0.49212)"
"20267","(38.13526, -0.83837)"
"20266","(38.05235, -0.7478)"
"13121","(36.82377, -1.29216)"
"15481","(35.7458, 0.06723)"
"20610","(34.4782, 0.82115)"
"13773","(34.55194, 0.07641)"
"13772","(34.79825, -0.57824)"
"13771","(34.27609, -0.25252)"
"13770","(34.46953, -0.14141)"
"13777","(34.52024, -0.65262)"
"13776","(34.77025, -0.0878)"
"13775","(34.4829, -1.06808)"
"13774","(34.77065, -0.67213)"
"13779","(34.53263, -1.11711)"
"13778","(34.5744, -0.9721)"
"17836","(36.06681, -0.30431)"
"17837","(36.86095, -0.90646)"
"17785","(37.1074, 0.80571)"
"19227","(37.44195, -0.47199)"
"19226","(37.43102, -0.43427)"
"19993","(36.797406, -1.3132)"
"11439","(39.69408, -4.01138)"
"19995","(36.79461, -1.31705)"
"19994","(36.79157, -1.31404)"
"19221","(37.45207, -0.53545)"
"19996","(34.76074, -0.7421)"
"11432","(39.68587, -3.83116)"
"19998","(36.75241, -0.99575)"
"11430","(39.74256, -3.6326)"
"11431","(39.68553, -4.04284)"
"11436","(39.59929, -4.00449)"
"11437","(39.59837, -4.00512)"
"19229","(37.47797, -0.54836)"
"19228","(37.47756, -0.43061)"
"17100","(35.83066, 0.91602)"
"17453","(38.05726, -0.93657)"
"17102","(35.83048, 0.75485)"
"17451","(37.95639, -1.23044)"
"17104","(37.55873, -1.09712)"
"17105","(37.74889, -0.97269)"
"17106","(37.67995, -1.07664)"
"17455","(36.79852, -1.31336)"
"17108","(35.5275, 1.55952)"
"17109","(37.45079, -0.53442)"
"17458","(36.81993, -1.1763)"
"15657","(36.96118, -1.47483)"
"13342","(40.46075, -1.11707)"
"13343","(39.94163, 1.71369)"
"13340","(41.41752, 3.37929)"
"13341","(40.50199, 2.92711)"
"13346","(39.65238, -0.44831)"
"13344","(39.63967, -0.45781)"
"13345","(39.64289, -0.44732)"
"13348","(41.23921, 3.93688)"
"13349","(39.92663, 3.67383)"
"16104","(34.82788, 0.26468)"
"20142","(34.00415, -0.57212)"
"20143","(34.20936, -0.42698)"
"20140","(36.87403, -1.23283)"
"20141","(34.91408, -0.55751)"
"20146","(36.8489, -1.261)"
"20147","(35.597, -0.111)"
"20145","(36.78952, -1.30814)"
"20148","(35.6702, -0.632)"
"20149","(34.87818, 0.03165)"
"16855","(37.69747, -0.49111)"
"16854","(37.60475, -0.39413)"
"16857","(37.45277, -0.52533)"
"16856","(37.61845, -0.44744)"
"16853","(37.55555, -0.4504)"
"16852","(37.6449, -0.0842)"
"16859","(38.06418, -1.04447)"
"16858","(37.99571, -1.57524)"
"12165","(38.301, -0.6059)"
"12164","(37.72964, -0.50326)"
"12167","(37.22468, -1.40434)"
"12166","(38.03841, -1.98252)"
"12161","(37.98558, -0.32197)"
"12160","(38.09255, -1.17032)"
"12163","(37.36115, -1.24988)"
"12162","(37.67238, -0.35005)"
"12169","(38.07416, -0.71721)"
"12168","(37.53688, -0.49822)"
"10453","(37.35109, -0.49467)"
"10450","(36.91206, -0.51503)"
"10109","(37.40076, -0.55497)"
"10456","(36.8889, -0.942925)"
"10455","(37.08785, -0.92157)"
"10454","(36.97782, -0.78673)"
"10105","(37.07066, -1.01834)"
"10104","(36.8893, -0.412539)"
"10459","(37.00274, -0.90068)"
"10106","(36.96894, -0.49033)"
"10101","(36.90692, -1.09685)"
"10100","(36.9197, -0.41383)"
"10102","(36.69086, -1.21731)"
"14971","(35.2969, -0.57995)"
"11858","(39.62257, -4.03998)"
"11859","(39.26989, -3.42862)"
"18819","(36.946, -1.39869)"
"18813","(35.51874, 3.32005)"
"18812","(36.69625, 1.0973)"
"18811","(37.59554, -1.98491)"
"18810","(39.68699, -4.01619)"
"18817","(36.06528, -0.28633)"
"18816","(34.50601, 0.29934)"
"18815","(34.50601, 0.29934)"
"18814","(34.50601, 0.29934)"
"14758","(35.87372, -0.08347)"
"14759","(35.321457, -0.756448)"
"14754","(35.13376, -0.96376)"
"14755","(35.369835, -0.252408)"
"14756","(34.75177, -0.01276)"
"14757","(35.252049, -0.539027)"
"14750","(35.36495, 1.134)"
"14751","(34.86029, 0.02664)"
"14752","(35.07512, -0.01674)"
"14753","(35.15514, 1.09185)"
"19704","(36.37201, 0.03461)"
"13904","(34.10204, 0.13342)"
"13905","(34.9121, -0.66787)"
"13906","(34.70762, -0.67839)"
"13907","(34.496752, -1.148174)"
"13900","(34.44596, -0.86059)"
"13901","(34.76979, -0.82896)"
"13902","(34.4521, -0.62408)"
"13903","(34.95551, -0.82412)"
"13908","(34.81683, -0.69725)"
"13909","(34.51853, -1.2533)"
"18105","(36.95877, -1.14889)"
"18104","(35.99763, -0.63213)"
"18106","(36.95735, -1.14522)"
"18101","(34.75479, 0.27907)"
"18100","(34.75384, 0.27945)"
"18103","(35.75812, -0.28596)"
"18102","(35.97248, -0.43953)"
"19705","(37.12344, -0.4809)"
"18108","(34.55288, 0.59265)"
"11111","(36.961, -0.686593)"
"19706","(38.25158, -3.51137)"
"10038","(37.0768, -1.0349)"
"11115","(36.8247, -0.765141)"
"11117","(37.17872, -0.84373)"
"11229","(39.42897, -2.04877)"
"11226","(39.67204, -4.06111)"
"11225","(39.44444, -3.80708)"
"11116","(37.3995, -0.691765)"
"11222","(39.5958, -3.98311)"
"11221","(39.65362, -4.07765)"
"19058","(39.4957, 1.01511)"
"19059","(36.65596, -1.35985)"
"10036","(36.92446, -1.21078)"
"19050","(35.79647, -0.27335)"
"19051","(37.65471, -0.27232)"
"19052","(37.63511, -0.22614)"
"19053","(36.67335, -1.33503)"
"19054","(36.75325, -1.3905)"
"19055","(36.66602, -1.34282)"
"19056","(36.68387, -1.3941)"
"19057","(36.65987, -1.38456)"
"12477","(38.12883, -2.36966)"
"16626","(37.65459, 0.04751)"
"16198","(40.13379, -2.35652)"
"16199","(40.2099, -2.3353)"
"16629","(37.6595, 0.04636)"
"16194","(40.17506, -2.06178)"
"16195","(40.0867, -2.18831)"
"16624","(37.6607, 0.04523)"
"16197","(40.4913, -2.43897)"
"16622","(37.65273, 0.0465)"
"16196","(39.9599, -2.01698)"
"16620","(37.65884, 0.04538)"
"16193","(39.5638, -3.88917)"
"11928","(37.89011, 0.15114)"
"12758","(37.66036, -0.32092)"
"12759","(37.85816, -0.06174)"
"12756","(37.96061, 0.18678)"
"12757","(37.39067, -1.08673)"
"12754","(37.5796, -1.47528)"
"12755","(37.4369, -1.22982)"
"12752","(37.40433, -1.24256)"
"12753","(37.3029, -1.29281)"
"12750","(37.0161, -1.32541)"
"16191","(39.63076, -3.75508)"
"12320","(38.15136, -1.43012)"
"10938","(36.91915, -1.20569)"
"10939","(37.09347, -1.04364)"
"10934","(37.0979, -1.06743)"
"10935","(37.0979, -1.06743)"
"10936","(36.9264, -0.558127)"
"16621","(37.65213, 0.0465)"
"10931","(36.53641, -0.12227)"
"10933","(37.33698, -0.44763)"
"16994","(38.0798, -1.52625)"
"16995","(37.92347, -1.67956)"
"16996","(38.1177, -1.59212)"
"16997","(38.24565, -1.44207)"
"16990","(34.89191, -0.51506)"
"16991","(37.94375, -1.49523)"
"16992","(38.0923, -1.50722)"
"16993","(38.02157, -1.21022)"
"16998","(36.99385, -0.46888)"
"16999","(37.03646, -0.46366)"
"12285","(37.3956, -1.34804)"
"12286","(37.72367, -2.20999)"
"12287","(37.43484, -0.44466)"
"12280","(37.59032, -0.00213)"
"12281","(38.05542, -2.20358)"
"12282","(37.51362, 0.11012)"
"12283","(37.59157, -0.05361)"
"16442","(39.69423, -4.01146)"
"21157","(34.6002, -0.75681)"
"16440","(37.32333, -1.25014)"
"16441","(39.69856, -4.00269)"
"16446","(37.43593, -0.54099)"
"12289","(37.90707, -0.0765)"
"21150","(37.39744, -1.35435)"
"16445","(37.24698, -0.45475)"
"12328","(37.5761, -0.12619)"
"14220","(35.8183, 0.77933)"
"14957","(36.69185, -1.94335)"
"14222","(36.03998, -0.48542)"
"15296","(37.45466, -2.7155)"
"14223","(36.15361, -0.15402)"
"15297","(36.69823, 1.09759)"
"14224","(36.12368, -0.17031)"
"12751","(37.8894, 0.27962)"
"15294","(36.78729, -2.54315)"
"18218","(36.85236, -1.27135)"
"19982","(36.8034, -1.2957)"
"14226","(36.07665, -0.07525)"
"19983","(34.96306, -0.55994)"
"15292","(35.42058, 2.06372)"
"14227","(36.8579, 1.73792)"
"19980","(36.79893, -1.26418)"
"15293","(36.083, -1.07839)"
"13489","(34.83291, -0.503)"
"18215","(37.6442, -0.04599)"
"10666","(36.61255, -1.28224)"
"10667","(36.66647, -1.10399)"
"10660","(37.1211, -0.750075)"
"10661","(36.64101, -1.1106)"
"10662","(36.64083, -1.109)"
"18214","(36.68889, -1.42962)"
"13481","(34.79611, -0.91614)"
"13480","(34.44287, -1.01652)"
"13482","(34.27613, -0.17618)"
"13485","(34.35579, -0.06953)"
"13484","(34.44948, -0.09448)"
"13487","(34.51846, -0.18267)"
"13486","(34.35083, -1.03484)"
"18480","(36.52629, 0.02476)"
"18481","(36.43706, -0.71852)"
"18482","(39.79902, -3.678)"
"14102","(34.457, -1.06209)"
"18484","(36.87993, -1.25775)"
"18485","(36.88579, -1.2274)"
"14107","(34.3911, 0.0925531)"
"14106","(34.84461, -0.09891)"
"18488","(36.78657, -1.28133)"
"18489","(35.20788, -0.74647)"
"19985","(36.8304, -1.17535)"
"17715","(38.05247, 0.29448)"
"17714","(34.76812, -0.60829)"
"17717","(36.91062, -1.26622)"
"17716","(38.03475, 0.43608)"
"17711","(34.10402, -0.59819)"
"18213","(39.65404, -4.04239)"
"17713","(34.76254, -0.86332)"
"17712","(34.73572, -0.8865)"
"18212","(39.65028, -4.05002)"
"17719","(36.91206, -1.26329)"
"17718","(37.961, 0.292)"
"13157","(36.8405, -1.28321)"
"20688","(39.48458, 2.29626)"
"13155","(36.84461, -1.28527)"
"10937","(37.1638, -0.471308)"
"13153","(36.82605, -1.2812)"
"13151","(36.9115, -1.26802)"
"13150","(36.87151, -1.24976)"
"20681","(35.56133, 1.52941)"
"20680","(35.55254, 1.56386)"
"20683","(36.32744, -0.50151)"
"20682","(36.60619, -0.57163)"
"20685","(39.42568, 2.17824)"
"20684","(34.92974, 0.4638)"
"20687","(39.24735, 2.28288)"
"20686","(39.55006, 1.58344)"
"10592","(37.0622, -0.727363)"
"10593","(36.9444, -0.491403)"
"10590","(37.0178, -0.477313)"
"10591","(36.76768, -1.21427)"
"10596","(36.9501, -0.556082)"
"10597","(36.98749, -0.92878)"
"10594","(36.9012, -0.647721)"
"10595","(36.9012, -0.647721)"
"10598","(36.98856, -0.9292)"
"10599","(36.97, -0.61)"
"18668","(36.98476, -1.28575)"
"18669","(35.28143, 0.52862)"
"18664","(35.22876, -0.83696)"
"18660","(37.44696, -1.60149)"
"18661","(37.44812, -1.66007)"
"18663","(39.49286, 1.01656)"
"20357","(39.29617, 2.1403)"
"20356","(35.07806, 1.55614)"
"20355","(37.62312, 0.30787)"
"20354","(39.63586, -0.44064)"
"20353","(35.77766, 0.7171)"
"20352","(39.06323, 0.04445)"
"20351","(36.67308, -1.33497)"
"20422","(38.16677, -1.53529)"
"17900","(39.0584, 3.5234)"
"17901","(39.0581, 3.5225)"
"17902","(38.69323, 3.57863)"
"17903","(36.9287, -1.44757)"
"17904","(36.98972, -1.44456)"
"20428","(38.26018, -1.23244)"
"20359","(39.64578, -0.45006)"
"20358","(39.70071, 2.49546)"
"14284","(35.47676, 0.0163)"
"12990","(36.82615, -1.31301)"
"12991","(36.92517, -1.32882)"
"12992","(36.8499, -1.2956)"
"12993","(36.730672, -1.239953)"
"12994","(36.7652, -1.25595)"
"12995","(36.75193, -1.28042)"
"12996","(36.89748, -1.18048)"
"12997","(36.91278, -1.18716)"
"12998","(36.84623, -1.29553)"
"12999","(36.84623, -1.29553)"
"16448","(34.7192, 0.0795)"
"16449","(34.6735, -0.000603147)"
"21158","(36.87844, -1.30936)"
"18464","(36.97437, -1.28893)"
"21159","(37.63497, 0.22042)"
"15418","(36.21256, -2.03936)"
"15419","(36.69, -1.77986)"
"16443","(40.86498, 3.24635)"
"15414","(35.63241, -0.86712)"
"15415","(35.6802, -1.9071)"
"15416","(36.49258, 0.53615)"
"15417","(36.49132, 0.53766)"
"15410","(36.06841, 0.0823)"
"21154","(36.95124, -1.13258)"
"15412","(35.28417, 0.16787)"
"15413","(36.7993, -1.56631)"
"21155","(36.9689, -1.1435)"
"12288","(37.61481, -0.36733)"
"16447","(37.32644, -0.57313)"
"11124","(37.07946, -0.48549)"
"16444","(40.84805, 2.6053)"
"21151","(36.37514, -0.25626)"
"11126","(36.45238, -0.49969)"
"13822","(34.74206, -0.60007)"
"11561","(38.48972, -3.09496)"
"13719","(35.27415, -0.18582)"
"13718","(34.29808, -1.13742)"
"13711","(34.63092, -0.39146)"
"13710","(34.3448, 0.00716)"
"13713","(34.58, -1.10441)"
"13712","(34.78627, -0.41206)"
"13715","(34.5863, -1.19087)"
"13714","(34.51792, -0.10345)"
"13717","(34.61941, -1.28176)"
"13716","(34.44429, -1.20915)"
"19421","(36.8322, -1.27378)"
"19420","(36.82318, -1.28086)"
"19423","(36.82113, -1.28443)"
"19422","(36.83936, -1.28038)"
"19425","(36.81619, -1.2823)"
"19424","(36.8319, -1.27339)"
"19427","(36.82137, -1.28281)"
"19426","(36.8206, -1.28273)"
"19429","(36.89413, -1.29736)"
"19428","(36.82119, -1.28119)"
"11410","(40.82, -2.18)"
"11411","(40.03025, -1.4988)"
"11412","(40.66515, -2.34712)"
"11413","(40.6626, -2.34528)"
"11414","(39.5958, -3.98311)"
"11415","(38.37919, -3.50941)"
"11417","(40.90268, -2.27123)"
"11418","(40.12269, -2.29629)"
"16299","(41.85313, 3.93993)"
"16298","(41.8354, 3.94502)"
"16297","(41.8354, 3.94502)"
"16296","(41.81802, 3.93872)"
"16295","(41.8686, 3.93029)"
"16294","(41.85067, 3.93456)"
"16293","(41.21955, 3.26771)"
"16292","(40.20511, 2.74743)"
"16291","(40.08752, 1.73192)"
"16290","(38.83701, 0.59184)"
"17478","(35.60373, 3.05303)"
"17479","(35.93006, 3.439545)"
"17470","(39.61546, -4.02856)"
"17472","(39.66233, -4.08398)"
"17473","(36.95441, -0.42082)"
"17474","(36.94717, -0.42011)"
"17475","(36.15217, 2.37219)"
"17476","(35.40049, 2.74034)"
"17477","(35.43402, 3.00493)"
"13368","(40.30511, 0.10755)"
"13369","(39.65659, -0.47579)"
"14225","(36.00408, -0.27787)"
"13360","(40.65894, -1.45253)"
"13361","(40.22877, -1.8508)"
"13362","(41.47297, 3.94695)"
"13363","(40.04821, 1.75234)"
"13364","(40.05611, 1.73379)"
"13365","(41.05997, -1.15184)"
"13366","(40.05686, 1.75129)"
"13367","(39.63863, -0.43425)"
"20168","(34.58051, -0.36394)"
"20169","(34.61466, -0.35024)"
"20160","(37.04909, 1.09976)"
"20161","(35.27612, 0.51632)"
"20162","(34.85924, 0.83194)"
"20163","(36.90234, -1.18536)"
"20164","(35.15658, 0.56982)"
"20165","(35.22748, 0.57483)"
"20166","(37.2767, -1.39619)"
"20167","(34.1243, 0.45704)"
"16873","(34.3469, -0.00918822)"
"16872","(34.06152, -0.06349)"
"16870","(34.8456, -0.33158)"
"16877","(34.91885, -0.4177)"
"16876","(34.52025, -0.34955)"
"16875","(34.80982, -0.48668)"
"16874","(34.06152, -0.06349)"
"16879","(34.69432, -0.92049)"
"16878","(34.64011, -0.67227)"
"12143","(37.63376, -1.57479)"
"12142","(37.42475, 3.12688)"
"12141","(37.59726, 2.19993)"
"12147","(37.71254, -1.64758)"
"12146","(37.29583, -1.22208)"
"12144","(37.3027, -1.63472)"
"12149","(37.3863, -1.63348)"
"12148","(37.60916, -0.26455)"
"19867","(34.6, -0.56)"
"10439","(36.9748, -0.599524)"
"10438","(37.01975, -1.11605)"
"10129","(37.094, -0.00133164)"
"10128","(37.07478, -1.03427)"
"10431","(37.16929, -0.54418)"
"10122","(36.94853, -0.42216)"
"10121","(37.0685, -1.02794)"
"10120","(37.094, -0.00133164)"
"10127","(36.95297, -0.42324)"
"10434","(36.88813, -0.53318)"
"10125","(36.56926, -0.25236)"
"10124","(37.1256, -0.492755)"
"18871","(37.87908, 0.12588)"
"18870","(39.67165, -4.06535)"
"18873","(37.31614, -1.52264)"
"18872","(37.83746, 0.17254)"
"18875","(36.07516, -0.30012)"
"18874","(34.91194, -0.42111)"
"18877","(34.37872, -0.81805)"
"18876","(34.42402, -0.33342)"
"18879","(37.82497, -1.36368)"
"18878","(37.05826, -1.04417)"
"14436","(36.372, 2.141)"
"18566","(37.94472, -1.17928)"
"14345","(35.03283, 0.06658)"
"19334","(36.44558, -0.72609)"
"18295","(34.65241, -0.61431)"
"18294","(37.09515, -1.28354)"
"18297","(39.52435, -3.53923)"
"18291","(34.92412, -0.17296)"
"18290","(34.52487, -0.10864)"
"18293","(37.39365, -1.36256)"
"18292","(37.32291, -1.27063)"
"18299","(35.85977, -1.09511)"
"18298","(40.06575, -3.13175)"
"10664","(36.9855, -1.07444)"
"14738","(35.03994, -0.35122)"
"14739","(35.4809, 0.9138)"
"13488","(34.61453, -0.62079)"
"14732","(35.816542, 0.358933)"
"14733","(36.0232, -0.18642)"
"14730","(35.2822, -0.256759)"
"14736","(35.24157, 0.38315)"
"14737","(35.32873, 0.23518)"
"14734","(35.12369, 0.9877)"
"14735","(35.76265, 0.35173)"
"13962","(34.50667, -0.58832)"
"13963","(34.87514, -0.61772)"
"13960","(34.28948, -1.10196)"
"13961","(34.12472, -0.02632)"
"13966","(34.4828, 0.00552)"
"13967","(34.37187, -0.57345)"
"13964","(34.8808, -0.532532)"
"13965","(35.18204, -0.03917)"
"13968","(34.95048, -0.11154)"
"10663","(37.0285, -0.43184)"
"18123","(39.36584, -3.59855)"
"18121","(39.6331, -4.0401)"
"18120","(34.08831, 0.21513)"
"18127","(34.14809, 0.44173)"
"18126","(34.10008, 0.46404)"
"18125","(34.764, 0.6132)"
"18129","(35.32205, -0.34826)"
"18128","(34.33214, 0.34187)"
"18035","(39.0546, 3.5215)"
"10669","(37.16005, -0.41459)"
"14101","(34.451, -1.16889)"
"14100","(35.05137, -0.58546)"
"14103","(34.1983, -0.8123)"
"18483","(34.7059, -0.6788)"
"14105","(34.77912, -0.06069)"
"14104","(34.87407, -0.34803)"
"15065","(37.29749, 0.30832)"
"15064","(35.9645, 1.96004)"
"15067","(36.3584, 2.02338)"
"15066","(35.9253, 1.90476)"
"15061","(34.87965, 2.75586)"
"15060","(34.5397, 3.33005)"
"15063","(35.1987, 3.72872)"
"15062","(35.75434, 4.26233)"
"14572","(36.03922, -0.10672)"
"15069","(35.05644, 0.44198)"
"15068","(9.0, -1.23384)"
"14109","(34.69433, -0.58861)"
"19772","(36.95666, -0.42502)"
"14108","(34.096314, -0.998839)"
"19775","(36.99947, -0.46755)"
"19774","(37.01108, -0.48441)"
"19777","(36.9164, -0.40083)"
"16016","(34.76456, 0.61299)"
"14558","(36.25113, 0.13272)"
"11292","(39.45421, -4.17441)"
"14559","(35.57793, -0.41322)"
"16018","(34.76489, 0.61314)"
"14552","(35.93939, -0.33553)"
"14553","(37.08995, 0.00295)"
"17710","(33.9279, -0.56106)"
"16604","(37.65606, 0.04808)"
"16605","(37.65619, 0.04854)"
"16606","(37.65586, 0.04831)"
"16607","(37.65555, 0.04593)"
"16600","(37.65489, 0.04815)"
"16601","(37.65489, 0.04815)"
"16602","(37.65292, 0.04764)"
"16603","(37.65258, 0.04762)"
"14556","(36.61934, -1.54909)"
"16608","(37.65555, 0.04593)"
"14557","(35.65415, -0.04644)"
"12774","(37.7866, -1.01749)"
"12775","(37.58956, 0.00184)"
"12776","(37.03787, -1.47762)"
"12777","(37.377777, -2.01661)"
"12770","(37.47095, -1.41289)"
"12771","(37.4545, -1.35266)"
"12772","(37.5879, -1.42626)"
"10445","(37.2348, -0.83128)"
"10447","(37.09823, -0.20607)"
"10440","(36.63782, -0.84708)"
"10441","(37.17897, -0.84556)"
"10958","(37.0411, -0.452833)"
"10959","(37.12092, -0.93557)"
"10110","(37.40213, -0.55419)"
"10952","(36.71176, -1.23047)"
"10953","(37.28034, -0.50524)"
"10950","(37.0923, -0.634706)"
"10443","(37.1921, -0.74124)"
"10956","(37.0472, -0.631256)"
"10957","(36.83831, -1.15619)"
"10955","(36.91644, -1.14164)"
"21174","(34.095623, -0.989928)"
"21175","(33.907, 0.15689)"
"16462","(37.67469, -0.23938)"
"16463","(37.42371, -0.74977)"
"16464","(37.78821, -0.45797)"
"21171","(35.33863, -0.78278)"
"21172","(34.77569, -1.37647)"
"16467","(37.72055, -0.46412)"
"16468","(37.6198, -0.542293)"
"16469","(35.47834, -0.2561)"
"21178","(39.75568, -3.91349)"
"21179","(36.35049, -0.348215)"
"13154","(36.84565, -1.27777)"
"19919","(36.7553, -1.17504)"
"16238","(37.45486, -0.52322)"
"21292","(34.29273, 0.20811)"
"16231","(37.58958, -0.17588)"
"13159","(36.7414, -1.27974)"
"16230","(37.65599, -0.013549)"
"13158","(36.8393, -1.26979)"
"16721","(34.5752, -1.14276)"
"19972","(36.80783, -1.02943)"
"16232","(37.62605, -0.13602)"
"19914","(36.7388, -1.28811)"
"11605","(38.56846, -3.40573)"
"10603","(36.66959, -1.26526)"
"11607","(40.06075, -3.20793)"
"11606","(39.82204, -3.7872)"
"10606","(36.7761, -0.770206)"
"11600","(39.66154, -4.05305)"
"11603","(38.31012, -3.41821)"
"11602","(38.31392, -3.40138)"
